Start Date,1/1/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
End Date,11/15/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ELOFR 6 03/22/2029 REGS Corp,ELOFR 6 03/22/2029 REGS Corp,ELOFR 6 03/22/2029 REGS Corp,ELOFR 6 03/22/2029 REGS Corp,ELOFR 6 03/22/2029 REGS Corp,ELOFR 6 03/22/2029 REGS Corp,ELOFR 6 03/22/2029 REGS Corp,ELOFR 6 03/22/2029 REGS Corp,,ELOFR 4.875 12/08/2028 REGS Corp,ELOFR 4.875 12/08/2028 REGS Corp,ELOFR 4.875 12/08/2028 REGS Corp,ELOFR 4.875 12/08/2028 REGS Corp,ELOFR 4.875 12/08/2028 REGS Corp,ELOFR 4.875 12/08/2028 REGS Corp,ELOFR 4.875 12/08/2028 REGS Corp,ELOFR 4.875 12/08/2028 REGS Corp,,ELOFR 2.875 01/29/2026 REGS Corp,ELOFR 2.875 01/29/2026 REGS Corp,ELOFR 2.875 01/29/2026 REGS Corp,ELOFR 2.875 01/29/2026 REGS Corp,ELOFR 2.875 01/29/2026 REGS Corp,ELOFR 2.875 01/29/2026 REGS Corp,ELOFR 2.875 01/29/2026 REGS Corp,ELOFR 2.875 01/29/2026 REGS Corp,,ELOFR 3.25 07/23/2027 REGS Corp,ELOFR 3.25 07/23/2027 REGS Corp,ELOFR 3.25 07/23/2027 REGS Corp,ELOFR 3.25 07/23/2027 REGS Corp,ELOFR 3.25 07/23/2027 REGS Corp,ELOFR 3.25 07/23/2027 REGS Corp,ELOFR 3.25 07/23/2027 REGS Corp,ELOFR 3.25 07/23/2027 REGS Corp,,ELOFR 2.625 01/30/2024 REGS Corp,ELOFR 2.625 01/30/2024 REGS Corp,ELOFR 2.625 01/30/2024 REGS Corp,ELOFR 2.625 01/30/2024 REGS Corp,ELOFR 2.625 01/30/2024 REGS Corp,ELOFR 2.625 01/30/2024 REGS Corp,ELOFR 2.625 01/30/2024 REGS Corp,ELOFR 2.625 01/30/2024 REGS Corp,,,ELOFR 2.375 04/25/2025 REGS Corp,ELOFR 2.375 04/25/2025 REGS Corp,ELOFR 2.375 04/25/2025 REGS Corp,ELOFR 2.375 04/25/2025 REGS Corp,ELOFR 2.375 04/25/2025 REGS Corp,ELOFR 2.375 04/25/2025 REGS Corp,ELOFR 2.375 04/25/2025 REGS Corp,ELOFR 2.375 04/25/2025 REGS Corp,,,ELOFR 1.5 06/03/2024 REGS Corp,ELOFR 1.5 06/03/2024 REGS Corp,ELOFR 1.5 06/03/2024 REGS Corp,ELOFR 1.5 06/03/2024 REGS Corp,ELOFR 1.5 06/03/2024 REGS Corp,ELOFR 1.5 06/03/2024 REGS Corp,ELOFR 1.5 06/03/2024 REGS Corp,ELOFR 1.5 06/03/2024 REGS Corp,,,ELOFR 0 05/26/2028 Corp,ELOFR 0 05/26/2028 Corp,ELOFR 0 05/26/2028 Corp,ELOFR 0 05/26/2028 Corp,ELOFR 0 05/26/2028 Corp,ELOFR 0 05/26/2028 Corp,ELOFR 0 05/26/2028 Corp,ELOFR 0 05/26/2028 Corp,,,ELOFR 0 07/10/2030 Corp,ELOFR 0 07/10/2030 Corp,ELOFR 0 07/10/2030 Corp,ELOFR 0 07/10/2030 Corp,ELOFR 0 07/10/2030 Corp,ELOFR 0 07/10/2030 Corp,ELOFR 0 07/10/2030 Corp,ELOFR 0 07/10/2030 Corp,,,ELOFR 0 07/09/2027 Corp,ELOFR 0 07/09/2027 Corp,ELOFR 0 07/09/2027 Corp,ELOFR 0 07/09/2027 Corp,ELOFR 0 07/09/2027 Corp,ELOFR 0 07/09/2027 Corp,ELOFR 0 07/09/2027 Corp,ELOFR 0 07/09/2027 Corp,,,ELOFR 0 07/10/2025 Corp,ELOFR 0 07/10/2025 Corp,ELOFR 0 07/10/2025 Corp,ELOFR 0 07/10/2025 Corp,ELOFR 0 07/10/2025 Corp,ELOFR 0 07/10/2025 Corp,ELOFR 0 07/10/2025 Corp,ELOFR 0 07/10/2025 Corp,,,ELOFR 1.75 04/23/2021 REGS Corp,ELOFR 1.75 04/23/2021 REGS Corp,ELOFR 1.75 04/23/2021 REGS Corp,ELOFR 1.75 04/23/2021 REGS Corp,ELOFR 1.75 04/23/2021 REGS Corp,ELOFR 1.75 04/23/2021 REGS Corp,ELOFR 1.75 04/23/2021 REGS Corp,ELOFR 1.75 04/23/2021 REGS Corp,,,ELOFR 0 02/01/2020 REGS Corp,ELOFR 0 02/01/2020 REGS Corp,ELOFR 0 02/01/2020 REGS Corp,ELOFR 0 02/01/2020 REGS Corp,ELOFR 0 02/01/2020 REGS Corp,ELOFR 0 02/01/2020 REGS Corp,ELOFR 0 02/01/2020 REGS Corp,ELOFR 0 02/01/2020 REGS Corp,,,ELOFR 0.625 02/07/2022 REGS Corp,ELOFR 0.625 02/07/2022 REGS Corp,ELOFR 0.625 02/07/2022 REGS Corp,ELOFR 0.625 02/07/2022 REGS Corp,ELOFR 0.625 02/07/2022 REGS Corp,ELOFR 0.625 02/07/2022 REGS Corp,ELOFR 0.625 02/07/2022 REGS Corp,ELOFR 0.625 02/07/2022 REGS Corp,,,ELOFR 2.375 12/12/2022 REGS Corp,ELOFR 2.375 12/12/2022 REGS Corp,ELOFR 2.375 12/12/2022 REGS Corp,ELOFR 2.375 12/12/2022 REGS Corp,ELOFR 2.375 12/12/2022 REGS Corp,ELOFR 2.375 12/12/2022 REGS Corp,ELOFR 2.375 12/12/2022 REGS Corp,ELOFR 2.375 12/12/2022 REGS Corp,,,ELOFR 0 07/10/2023 Corp,ELOFR 0 07/10/2023 Corp,ELOFR 0 07/10/2023 Corp,ELOFR 0 07/10/2023 Corp,ELOFR 0 07/10/2023 Corp,ELOFR 0 07/10/2023 Corp,ELOFR 0 07/10/2023 Corp,ELOFR 0 07/10/2023 Corp
11/26/2019,,,117.7,0.031500236,0.059895044,0.0803475,0.10427693,HY4,11/26/2019,,,117.7,0.031500236,0.059895044,0.0803475,0.10427693,HY4,11/26/2019,,,117.7,0.031500236,0.059895044,0.0803475,0.10427693,HY4,11/26/2019,,,117.7,0.031500236,0.059895044,0.0803475,0.10427693,HY4,11/26/2019,1.149,105.978,117.7,0.031500236,0.059895044,0.0803475,0.10427693,HY4,,11/26/2019,1.822,102.819,117.7,0.031500236,0.059895044,0.0803475,0.10427693,HY4,,11/26/2019,0.964,102.356,117.7,0.031500236,0.059895044,0.0803475,0.10427693,HY4,,11/26/2019,,,117.7,0.031500236,0.059895044,0.0803475,0.10427693,HY4,,11/26/2019,,,117.7,0.031500236,0.059895044,0.0803475,0.10427693,HY4,,11/26/2019,,,117.7,0.031500236,0.059895044,0.0803475,0.10427693,HY4,,11/26/2019,,,117.7,0.031500236,0.059895044,0.0803475,0.10427693,HY4,,11/26/2019,0.074,102.347,117.7,0.031500236,0.059895044,0.0803475,0.10427693,HY4,,11/26/2019,-0.012,100.006,117.7,0.031500236,0.059895044,0.0803475,0.10427693,HY4,,11/26/2019,0.523,100.221,117.7,0.031500236,0.059895044,0.0803475,0.10427693,HY4,,11/26/2019,0.764,104.821,117.7,0.031500236,0.059895044,0.0803475,0.10427693,HY4,,11/26/2019,,,117.7,0.031500236,0.059895044,0.0803475,0.10427693,HY4
11/27/2019,,,117.7,0.031500236,0.059895044,0.0803475,0.10427693,HY4,11/27/2019,,,117.7,0.031500236,0.059895044,0.0803475,0.10427693,HY4,11/27/2019,,,117.7,0.031500236,0.059895044,0.0803475,0.10427693,HY4,11/27/2019,,,117.7,0.031500236,0.059895044,0.0803475,0.10427693,HY4,11/27/2019,1.139,106.014,117.7,0.031500236,0.059895044,0.0803475,0.10427693,HY4,,11/27/2019,1.82,102.828,117.7,0.031500236,0.059895044,0.0803475,0.10427693,HY4,,11/27/2019,0.959,102.374,117.7,0.031500236,0.059895044,0.0803475,0.10427693,HY4,,11/27/2019,,,117.7,0.031500236,0.059895044,0.0803475,0.10427693,HY4,,11/27/2019,,,117.7,0.031500236,0.059895044,0.0803475,0.10427693,HY4,,11/27/2019,,,117.7,0.031500236,0.059895044,0.0803475,0.10427693,HY4,,11/27/2019,,,117.7,0.031500236,0.059895044,0.0803475,0.10427693,HY4,,11/27/2019,0.07,102.348,117.7,0.031500236,0.059895044,0.0803475,0.10427693,HY4,,11/27/2019,-0.007,100.005,117.7,0.031500236,0.059895044,0.0803475,0.10427693,HY4,,11/27/2019,0.513,100.243,117.7,0.031500236,0.059895044,0.0803475,0.10427693,HY4,,11/27/2019,0.762,104.822,117.7,0.031500236,0.059895044,0.0803475,0.10427693,HY4,,11/27/2019,,,117.7,0.031500236,0.059895044,0.0803475,0.10427693,HY4
11/28/2019,,,117.7,0.031500236,0.059895044,0.0803475,0.10427693,HY4,11/28/2019,,,117.7,0.031500236,0.059895044,0.0803475,0.10427693,HY4,11/28/2019,,,117.7,0.031500236,0.059895044,0.0803475,0.10427693,HY4,11/28/2019,,,117.7,0.031500236,0.059895044,0.0803475,0.10427693,HY4,11/28/2019,1.143,105.987,117.7,0.031500236,0.059895044,0.0803475,0.10427693,HY4,,11/28/2019,1.821,102.819,117.7,0.031500236,0.059895044,0.0803475,0.10427693,HY4,,11/28/2019,0.961,102.364,117.7,0.031500236,0.059895044,0.0803475,0.10427693,HY4,,11/28/2019,,,117.7,0.031500236,0.059895044,0.0803475,0.10427693,HY4,,11/28/2019,,,117.7,0.031500236,0.059895044,0.0803475,0.10427693,HY4,,11/28/2019,,,117.7,0.031500236,0.059895044,0.0803475,0.10427693,HY4,,11/28/2019,,,117.7,0.031500236,0.059895044,0.0803475,0.10427693,HY4,,11/28/2019,0.07,102.334,117.7,0.031500236,0.059895044,0.0803475,0.10427693,HY4,,11/28/2019,-0.003,100.004,117.7,0.031500236,0.059895044,0.0803475,0.10427693,HY4,,11/28/2019,0.513,100.242,117.7,0.031500236,0.059895044,0.0803475,0.10427693,HY4,,11/28/2019,0.765,104.799,117.7,0.031500236,0.059895044,0.0803475,0.10427693,HY4,,11/28/2019,,,117.7,0.031500236,0.059895044,0.0803475,0.10427693,HY4
11/29/2019,,,117.7,0.031500236,0.059895044,0.0803475,0.10427693,HY4,11/29/2019,,,117.7,0.031500236,0.059895044,0.0803475,0.10427693,HY4,11/29/2019,,,117.7,0.031500236,0.059895044,0.0803475,0.10427693,HY4,11/29/2019,,,117.7,0.031500236,0.059895044,0.0803475,0.10427693,HY4,11/29/2019,1.141,105.994,117.7,0.031500236,0.059895044,0.0803475,0.10427693,HY4,,11/29/2019,1.823,102.804,117.7,0.031500236,0.059895044,0.0803475,0.10427693,HY4,,11/29/2019,0.948,102.419,117.7,0.031500236,0.059895044,0.0803475,0.10427693,HY4,,11/29/2019,,,117.7,0.031500236,0.059895044,0.0803475,0.10427693,HY4,,11/29/2019,,,117.7,0.031500236,0.059895044,0.0803475,0.10427693,HY4,,11/29/2019,,,117.7,0.031500236,0.059895044,0.0803475,0.10427693,HY4,,11/29/2019,,,117.7,0.031500236,0.059895044,0.0803475,0.10427693,HY4,,11/29/2019,0.073,102.325,117.7,0.031500236,0.059895044,0.0803475,0.10427693,HY4,,11/29/2019,0.006,100.002,117.7,0.031500236,0.059895044,0.0803475,0.10427693,HY4,,11/29/2019,0.509,100.251,117.7,0.031500236,0.059895044,0.0803475,0.10427693,HY4,,11/29/2019,0.765,104.795,117.7,0.031500236,0.059895044,0.0803475,0.10427693,HY4,,11/29/2019,,,117.7,0.031500236,0.059895044,0.0803475,0.10427693,HY4
12/2/2019,,,118.3,0.030507309,0.05827601,0.078345465,0.101952706,HY4,12/2/2019,,,118.3,0.030507309,0.05827601,0.078345465,0.101952706,HY4,12/2/2019,,,118.3,0.030507309,0.05827601,0.078345465,0.101952706,HY4,12/2/2019,,,118.3,0.030507309,0.05827601,0.078345465,0.101952706,HY4,12/2/2019,1.171,105.861,118.3,0.030507309,0.05827601,0.078345465,0.101952706,HY4,,12/2/2019,1.862,102.603,118.3,0.030507309,0.05827601,0.078345465,0.101952706,HY4,,12/2/2019,0.982,102.267,118.3,0.030507309,0.05827601,0.078345465,0.101952706,HY4,,12/2/2019,,,118.3,0.030507309,0.05827601,0.078345465,0.101952706,HY4,,12/2/2019,,,118.3,0.030507309,0.05827601,0.078345465,0.101952706,HY4,,12/2/2019,,,118.3,0.030507309,0.05827601,0.078345465,0.101952706,HY4,,12/2/2019,,,118.3,0.030507309,0.05827601,0.078345465,0.101952706,HY4,,12/2/2019,0.072,102.323,118.3,0.030507309,0.05827601,0.078345465,0.101952706,HY4,,12/2/2019,-0.004,100.004,118.3,0.030507309,0.05827601,0.078345465,0.101952706,HY4,,12/2/2019,0.52,100.226,118.3,0.030507309,0.05827601,0.078345465,0.101952706,HY4,,12/2/2019,0.787,104.723,118.3,0.030507309,0.05827601,0.078345465,0.101952706,HY4,,12/2/2019,,,118.3,0.030507309,0.05827601,0.078345465,0.101952706,HY4
12/3/2019,,,118.3,0.030507309,0.05827601,0.078345465,0.101952706,HY4,12/3/2019,,,118.3,0.030507309,0.05827601,0.078345465,0.101952706,HY4,12/3/2019,,,118.3,0.030507309,0.05827601,0.078345465,0.101952706,HY4,12/3/2019,,,118.3,0.030507309,0.05827601,0.078345465,0.101952706,HY4,12/3/2019,1.126,106.047,118.3,0.030507309,0.05827601,0.078345465,0.101952706,HY4,,12/3/2019,1.805,102.898,118.3,0.030507309,0.05827601,0.078345465,0.101952706,HY4,,12/3/2019,0.946,102.424,118.3,0.030507309,0.05827601,0.078345465,0.101952706,HY4,,12/3/2019,,,118.3,0.030507309,0.05827601,0.078345465,0.101952706,HY4,,12/3/2019,,,118.3,0.030507309,0.05827601,0.078345465,0.101952706,HY4,,12/3/2019,,,118.3,0.030507309,0.05827601,0.078345465,0.101952706,HY4,,12/3/2019,,,118.3,0.030507309,0.05827601,0.078345465,0.101952706,HY4,,12/3/2019,0.054,102.343,118.3,0.030507309,0.05827601,0.078345465,0.101952706,HY4,,12/3/2019,0.027,100,118.3,0.030507309,0.05827601,0.078345465,0.101952706,HY4,,12/3/2019,0.495,100.281,118.3,0.030507309,0.05827601,0.078345465,0.101952706,HY4,,12/3/2019,0.75,104.832,118.3,0.030507309,0.05827601,0.078345465,0.101952706,HY4,,12/3/2019,,,118.3,0.030507309,0.05827601,0.078345465,0.101952706,HY4
12/4/2019,,,118.3,0.030507309,0.05827601,0.078345465,0.101952706,HY4,12/4/2019,,,118.3,0.030507309,0.05827601,0.078345465,0.101952706,HY4,12/4/2019,,,118.3,0.030507309,0.05827601,0.078345465,0.101952706,HY4,12/4/2019,,,118.3,0.030507309,0.05827601,0.078345465,0.101952706,HY4,12/4/2019,1.137,105.999,118.3,0.030507309,0.05827601,0.078345465,0.101952706,HY4,,12/4/2019,1.818,102.826,118.3,0.030507309,0.05827601,0.078345465,0.101952706,HY4,,12/4/2019,0.951,102.403,118.3,0.030507309,0.05827601,0.078345465,0.101952706,HY4,,12/4/2019,,,118.3,0.030507309,0.05827601,0.078345465,0.101952706,HY4,,12/4/2019,,,118.3,0.030507309,0.05827601,0.078345465,0.101952706,HY4,,12/4/2019,,,118.3,0.030507309,0.05827601,0.078345465,0.101952706,HY4,,12/4/2019,,,118.3,0.030507309,0.05827601,0.078345465,0.101952706,HY4,,12/4/2019,0.053,102.34,118.3,0.030507309,0.05827601,0.078345465,0.101952706,HY4,,12/4/2019,0.012,100.003,118.3,0.030507309,0.05827601,0.078345465,0.101952706,HY4,,12/4/2019,0.503,100.263,118.3,0.030507309,0.05827601,0.078345465,0.101952706,HY4,,12/4/2019,0.764,104.786,118.3,0.030507309,0.05827601,0.078345465,0.101952706,HY4,,12/4/2019,,,118.3,0.030507309,0.05827601,0.078345465,0.101952706,HY4
12/5/2019,,,118.3,0.030507309,0.05827601,0.078345465,0.101952706,HY4,12/5/2019,,,118.3,0.030507309,0.05827601,0.078345465,0.101952706,HY4,12/5/2019,,,118.3,0.030507309,0.05827601,0.078345465,0.101952706,HY4,12/5/2019,,,118.3,0.030507309,0.05827601,0.078345465,0.101952706,HY4,12/5/2019,1.118,106.065,118.3,0.030507309,0.05827601,0.078345465,0.101952706,HY4,,12/5/2019,1.807,102.879,118.3,0.030507309,0.05827601,0.078345465,0.101952706,HY4,,12/5/2019,0.96,102.356,118.3,0.030507309,0.05827601,0.078345465,0.101952706,HY4,,12/5/2019,,,118.3,0.030507309,0.05827601,0.078345465,0.101952706,HY4,,12/5/2019,,,118.3,0.030507309,0.05827601,0.078345465,0.101952706,HY4,,12/5/2019,,,118.3,0.030507309,0.05827601,0.078345465,0.101952706,HY4,,12/5/2019,,,118.3,0.030507309,0.05827601,0.078345465,0.101952706,HY4,,12/5/2019,0.047,102.335,118.3,0.030507309,0.05827601,0.078345465,0.101952706,HY4,,12/5/2019,0.015,100.003,118.3,0.030507309,0.05827601,0.078345465,0.101952706,HY4,,12/5/2019,0.492,100.286,118.3,0.030507309,0.05827601,0.078345465,0.101952706,HY4,,12/5/2019,0.751,104.813,118.3,0.030507309,0.05827601,0.078345465,0.101952706,HY4,,12/5/2019,,,118.3,0.030507309,0.05827601,0.078345465,0.101952706,HY4
12/6/2019,,,118.3,0.030507309,0.05827601,0.078345465,0.101952706,HY4,12/6/2019,,,118.3,0.030507309,0.05827601,0.078345465,0.101952706,HY4,12/6/2019,,,118.3,0.030507309,0.05827601,0.078345465,0.101952706,HY4,12/6/2019,,,118.3,0.030507309,0.05827601,0.078345465,0.101952706,HY4,12/6/2019,1.104,106.12,118.3,0.030507309,0.05827601,0.078345465,0.101952706,HY4,,12/6/2019,1.791,102.962,118.3,0.030507309,0.05827601,0.078345465,0.101952706,HY4,,12/6/2019,0.978,102.276,118.3,0.030507309,0.05827601,0.078345465,0.101952706,HY4,,12/6/2019,,,118.3,0.030507309,0.05827601,0.078345465,0.101952706,HY4,,12/6/2019,,,118.3,0.030507309,0.05827601,0.078345465,0.101952706,HY4,,12/6/2019,,,118.3,0.030507309,0.05827601,0.078345465,0.101952706,HY4,,12/6/2019,,,118.3,0.030507309,0.05827601,0.078345465,0.101952706,HY4,,12/6/2019,0.038,102.343,118.3,0.030507309,0.05827601,0.078345465,0.101952706,HY4,,12/6/2019,0.025,100.002,118.3,0.030507309,0.05827601,0.078345465,0.101952706,HY4,,12/6/2019,0.479,100.312,118.3,0.030507309,0.05827601,0.078345465,0.101952706,HY4,,12/6/2019,0.735,104.857,118.3,0.030507309,0.05827601,0.078345465,0.101952706,HY4,,12/6/2019,,,118.3,0.030507309,0.05827601,0.078345465,0.101952706,HY4
12/9/2019,,,118.7,0.030116319,0.057691915,0.077646023,0.101163375,HY4,12/9/2019,,,118.7,0.030116319,0.057691915,0.077646023,0.101163375,HY4,12/9/2019,,,118.7,0.030116319,0.057691915,0.077646023,0.101163375,HY4,12/9/2019,,,118.7,0.030116319,0.057691915,0.077646023,0.101163375,HY4,12/9/2019,1.068,106.265,118.7,0.030116319,0.057691915,0.077646023,0.101163375,HY4,,12/9/2019,1.747,103.19,118.7,0.030116319,0.057691915,0.077646023,0.101163375,HY4,,12/9/2019,0.903,102.606,118.7,0.030116319,0.057691915,0.077646023,0.101163375,HY4,,12/9/2019,,,118.7,0.030116319,0.057691915,0.077646023,0.101163375,HY4,,12/9/2019,,,118.7,0.030116319,0.057691915,0.077646023,0.101163375,HY4,,12/9/2019,,,118.7,0.030116319,0.057691915,0.077646023,0.101163375,HY4,,12/9/2019,,,118.7,0.030116319,0.057691915,0.077646023,0.101163375,HY4,,12/9/2019,0.02,102.363,118.7,0.030116319,0.057691915,0.077646023,0.101163375,HY4,,12/9/2019,0.01,100.004,118.7,0.030116319,0.057691915,0.077646023,0.101163375,HY4,,12/9/2019,0.46,100.354,118.7,0.030116319,0.057691915,0.077646023,0.101163375,HY4,,12/9/2019,0.703,104.95,118.7,0.030116319,0.057691915,0.077646023,0.101163375,HY4,,12/9/2019,,,118.7,0.030116319,0.057691915,0.077646023,0.101163375,HY4
12/10/2019,,,118.7,0.030116319,0.057691915,0.077646023,0.101163375,HY4,12/10/2019,,,118.7,0.030116319,0.057691915,0.077646023,0.101163375,HY4,12/10/2019,,,118.7,0.030116319,0.057691915,0.077646023,0.101163375,HY4,12/10/2019,,,118.7,0.030116319,0.057691915,0.077646023,0.101163375,HY4,12/10/2019,1.047,106.35,118.7,0.030116319,0.057691915,0.077646023,0.101163375,HY4,,12/10/2019,1.729,103.28,118.7,0.030116319,0.057691915,0.077646023,0.101163375,HY4,,12/10/2019,0.916,102.547,118.7,0.030116319,0.057691915,0.077646023,0.101163375,HY4,,12/10/2019,,,118.7,0.030116319,0.057691915,0.077646023,0.101163375,HY4,,12/10/2019,,,118.7,0.030116319,0.057691915,0.077646023,0.101163375,HY4,,12/10/2019,,,118.7,0.030116319,0.057691915,0.077646023,0.101163375,HY4,,12/10/2019,,,118.7,0.030116319,0.057691915,0.077646023,0.101163375,HY4,,12/10/2019,0.006,102.378,118.7,0.030116319,0.057691915,0.077646023,0.101163375,HY4,,12/10/2019,0,100.005,118.7,0.030116319,0.057691915,0.077646023,0.101163375,HY4,,12/10/2019,0.44,100.395,118.7,0.030116319,0.057691915,0.077646023,0.101163375,HY4,,12/10/2019,0.693,104.977,118.7,0.030116319,0.057691915,0.077646023,0.101163375,HY4,,12/10/2019,,,118.7,0.030116319,0.057691915,0.077646023,0.101163375,HY4
12/11/2019,,,118.7,0.030116319,0.057691915,0.077646023,0.101163375,HY4,12/11/2019,,,118.7,0.030116319,0.057691915,0.077646023,0.101163375,HY4,12/11/2019,,,118.7,0.030116319,0.057691915,0.077646023,0.101163375,HY4,12/11/2019,,,118.7,0.030116319,0.057691915,0.077646023,0.101163375,HY4,12/11/2019,1.025,106.44,118.7,0.030116319,0.057691915,0.077646023,0.101163375,HY4,,12/11/2019,1.701,103.426,118.7,0.030116319,0.057691915,0.077646023,0.101163375,HY4,,12/11/2019,0.905,102.596,118.7,0.030116319,0.057691915,0.077646023,0.101163375,HY4,,12/11/2019,,,118.7,0.030116319,0.057691915,0.077646023,0.101163375,HY4,,12/11/2019,,,118.7,0.030116319,0.057691915,0.077646023,0.101163375,HY4,,12/11/2019,,,118.7,0.030116319,0.057691915,0.077646023,0.101163375,HY4,,12/11/2019,,,118.7,0.030116319,0.057691915,0.077646023,0.101163375,HY4,,12/11/2019,-0.001,102.382,118.7,0.030116319,0.057691915,0.077646023,0.101163375,HY4,,12/11/2019,0.006,100.005,118.7,0.030116319,0.057691915,0.077646023,0.101163375,HY4,,12/11/2019,0.429,100.418,118.7,0.030116319,0.057691915,0.077646023,0.101163375,HY4,,12/11/2019,0.676,105.025,118.7,0.030116319,0.057691915,0.077646023,0.101163375,HY4,,12/11/2019,,,118.7,0.030116319,0.057691915,0.077646023,0.101163375,HY4
12/12/2019,,,118.7,0.030116319,0.057691915,0.077646023,0.101163375,HY4,12/12/2019,,,118.7,0.030116319,0.057691915,0.077646023,0.101163375,HY4,12/12/2019,,,118.7,0.030116319,0.057691915,0.077646023,0.101163375,HY4,12/12/2019,,,118.7,0.030116319,0.057691915,0.077646023,0.101163375,HY4,12/12/2019,1.004,106.513,118.7,0.030116319,0.057691915,0.077646023,0.101163375,HY4,,12/12/2019,1.695,103.452,118.7,0.030116319,0.057691915,0.077646023,0.101163375,HY4,,12/12/2019,0.929,102.483,118.7,0.030116319,0.057691915,0.077646023,0.101163375,HY4,,12/12/2019,,,118.7,0.030116319,0.057691915,0.077646023,0.101163375,HY4,,12/12/2019,,,118.7,0.030116319,0.057691915,0.077646023,0.101163375,HY4,,12/12/2019,,,118.7,0.030116319,0.057691915,0.077646023,0.101163375,HY4,,12/12/2019,,,118.7,0.030116319,0.057691915,0.077646023,0.101163375,HY4,,12/12/2019,-0.002,102.369,118.7,0.030116319,0.057691915,0.077646023,0.101163375,HY4,,12/12/2019,0.003,100.006,118.7,0.030116319,0.057691915,0.077646023,0.101163375,HY4,,12/12/2019,0.428,100.419,118.7,0.030116319,0.057691915,0.077646023,0.101163375,HY4,,12/12/2019,0.669,105.032,118.7,0.030116319,0.057691915,0.077646023,0.101163375,HY4,,12/12/2019,,,118.7,0.030116319,0.057691915,0.077646023,0.101163375,HY4
12/13/2019,,,118.7,0.030116319,0.057691915,0.077646023,0.101163375,HY4,12/13/2019,,,118.7,0.030116319,0.057691915,0.077646023,0.101163375,HY4,12/13/2019,,,118.7,0.030116319,0.057691915,0.077646023,0.101163375,HY4,12/13/2019,,,118.7,0.030116319,0.057691915,0.077646023,0.101163375,HY4,12/13/2019,0.904,106.929,118.7,0.030116319,0.057691915,0.077646023,0.101163375,HY4,,12/13/2019,1.563,104.138,118.7,0.030116319,0.057691915,0.077646023,0.101163375,HY4,,12/13/2019,0.929,102.483,118.7,0.030116319,0.057691915,0.077646023,0.101163375,HY4,,12/13/2019,,,118.7,0.030116319,0.057691915,0.077646023,0.101163375,HY4,,12/13/2019,,,118.7,0.030116319,0.057691915,0.077646023,0.101163375,HY4,,12/13/2019,,,118.7,0.030116319,0.057691915,0.077646023,0.101163375,HY4,,12/13/2019,,,118.7,0.030116319,0.057691915,0.077646023,0.101163375,HY4,,12/13/2019,-0.025,102.396,118.7,0.030116319,0.057691915,0.077646023,0.101163375,HY4,,12/13/2019,-0.037,100.011,118.7,0.030116319,0.057691915,0.077646023,0.101163375,HY4,,12/13/2019,0.378,100.525,118.7,0.030116319,0.057691915,0.077646023,0.101163375,HY4,,12/13/2019,0.619,105.181,118.7,0.030116319,0.057691915,0.077646023,0.101163375,HY4,,12/13/2019,,,118.7,0.030116319,0.057691915,0.077646023,0.101163375,HY4
12/16/2019,,,117,0.029483584,0.056667196,0.076385613,0.099704407,HY4,12/16/2019,,,117,0.029483584,0.056667196,0.076385613,0.099704407,HY4,12/16/2019,,,117,0.029483584,0.056667196,0.076385613,0.099704407,HY4,12/16/2019,,,117,0.029483584,0.056667196,0.076385613,0.099704407,HY4,12/16/2019,0.834,107.217,117,0.029483584,0.056667196,0.076385613,0.099704407,HY4,,12/16/2019,1.488,104.527,117,0.029483584,0.056667196,0.076385613,0.099704407,HY4,,12/16/2019,0.938,102.441,117,0.029483584,0.056667196,0.076385613,0.099704407,HY4,,12/16/2019,,,117,0.029483584,0.056667196,0.076385613,0.099704407,HY4,,12/16/2019,,,117,0.029483584,0.056667196,0.076385613,0.099704407,HY4,,12/16/2019,,,117,0.029483584,0.056667196,0.076385613,0.099704407,HY4,,12/16/2019,,,117,0.029483584,0.056667196,0.076385613,0.099704407,HY4,,12/16/2019,-0.033,102.402,117,0.029483584,0.056667196,0.076385613,0.099704407,HY4,,12/16/2019,0.005,100.006,117,0.029483584,0.056667196,0.076385613,0.099704407,HY4,,12/16/2019,0.343,100.599,117,0.029483584,0.056667196,0.076385613,0.099704407,HY4,,12/16/2019,0.578,105.3,117,0.029483584,0.056667196,0.076385613,0.099704407,HY4,,12/16/2019,,,117,0.029483584,0.056667196,0.076385613,0.099704407,HY4
